Year,Concentration,Weekend,lagged_ma_7,lagged_mm_7,FittedValues,day_lag1,day_lag7,day_fut1,day_fut7,day_lag30,day_fut30,day_lag365,day_fut365,IsHoliday,Winter,Spring,Summer,Autumn,skin_temp,ECP_temp,ECP_rain,CERRA_rain,extreme_precip,CSIRO_daily_minimum_near_surface_air_temperature,CSIRO_daily_maximum_near_surface_air_temperature,CSIRO_near_surface_air_temperature,CSIRO_daily_mean_near_surface_wind_speed,CSIRO_air_pressure_at_sea_level,CSIRO_precipitation_flux,CSIRO_near_surface_specific_humidity,UERRA_surface_albedo,UERRA_surface_roughness_length,UERRA_high_cloud_cover,UERRA_ten_m_wind_direction,UERRA_relative_humidity,UERRA_two_m_relative_humidity,UERRA_low_cloud_cover,UERRA_surface_air_pressure,UERRA_ten_metre_wind_speed,CERRA_surface_solar_radiation_downwards,CERRA_surface_net_thermal_radiation,CERRA_surface_upward_latent_heat_flux,CERRA_surface_thermal_radiation_downwards,CERRA_surface_net_solar_radiations,CERRA_surface_sensible_heat_flux,pm_10,pm_25,pm25_BETR012,pm25_BETR001,pm25_BETN043,pm25_BETB011,pm10_BETR012,pm10_BETR001,pm10_BETN043,pm10_BETB011,pm10_BETWOL1,o3_b011,o3_n043,o3_r012,o3_r701,o3_r710,o3_r801,o3_r811,o3_r831,o3_wol1,sin_day,cos_day,sin_month,cos_month,Day_of_Week_Sin,Day_of_Week_Cos
2011.0,50.5,0.0,71.54464285714286,71.0,71.33600738591045,71.0,64.3125,64.1875,52.6875,81.625,48.8125,73.0625,79.1875,0.0,0.0,0.0,1.0,0.0,297.74683,286.75226,5.703e-06,0.14029694,0.0,286.04285,290.78595,288.6494,4.2097054,101817.15,3.941748e-05,0.009777747,19.170074,0.7407079,28.125,42.48421,52.227043,54.56701,0.0,101273.69,1.6042526,1653249.5,-492175.8,-212585.0,1283230.8,1408669.0,-620517.0,25.42083333333333,17.252604146979166,27.45624995125,18.65624988125,10.0,18.43124997625,41.75,19.1875,106.4375,12.25,14.9375,58.8125,53.375,64.1875,81.125,78.625,72.375,81.75,84.125,43.3125,0.20791169081775931,-0.9781476007338057,0.8660254037844388,0.4999999999999997,0.9749279121818236,-0.22252093395631434
2011.0,64.1875,0.0,69.57142857142857,71.0,59.45398385097647,50.5,73.4375,57.375,60.375,72.0,89.0,73.0,52.625,0.0,0.0,0.0,1.0,0.0,295.0381,288.19058,1.4117471e-06,0.0028152466,0.0614552880255526,287.4452,294.1578,290.94522,2.853199,101416.95,3.9164224e-06,0.009780077,19.010242,0.7408134,3.515625,267.2124,62.707954,64.07323,5.859375,101000.5,2.6147087,1195475.5,-354980.2,-172399.75,1356834.0,1018531.75,-462606.25,26.64583333333333,15.940104161875,38.9437503825,14.72499978625,12.3875000475,30.39375019,41.9375,22.8125,69.3125,14.9375,18.125,75.125,47.9375,79.4375,68.625,71.625,52.5,56.5,51.75,62.4375,1.2246467991473532e-16,-1.0,1.0,3.061616997868383e-16,0.43388373911755823,-0.900968867902419
2011.0,57.375,0.0,68.25,70.75,64.75809084657925,64.1875,77.4375,54.875,63.25,52.625,62.75,82.9375,57.75,0.0,0.0,0.0,1.0,0.0,288.09473,289.805,1.1224688e-10,0.06021881,0.0403321545601568,286.67993,292.13782,289.32535,3.2789536,101702.0,1.3775296e-08,0.0076295547,19.285078,0.74224865,0.0,244.20485,64.439606,67.03038,0.0,100764.0,5.999688,1524254.2,-208264.0,-819331.9,1280303.8,1298828.0,-253927.0,16.41076388888889,9.875520815416666,24.0187499525,12.8187501425,14.63125002375,33.724999665,16.8125,15.8125,21.0,17.5625,17.875,67.75,50.5,66.9375,67.875,68.5,56.875,65.125,60.125,52.0,-0.20791169081775907,-0.9781476007338057,0.8660254037844392,-0.4999999999999992,-0.433883739117558,-0.9009688679024191
2011.0,54.875,0.0,65.38392857142857,64.1875,63.140441027387595,57.375,56.1875,58.9375,59.0625,70.375,48.5625,77.0625,73.0,0.0,0.0,0.0,1.0,0.0,288.9646,291.98547,0.0,10.681953,0.1975581369688672,284.9668,290.5956,288.12888,4.6401215,101509.8,3.7088394e-05,0.0075907093,18.663877,0.7421108,60.15625,150.3111,57.988487,58.628914,0.390625,100112.0,2.963082,581646.0,-214136.31,-115846.625,1280027.5,495548.5,-253668.75,17.152083333333334,9.7427083478125,10.087500095,15.63125002375,12.8875000475,41.14999961875,15.5,14.625,30.4375,19.0,22.25,64.5625,40.9375,70.1875,56.875,62.0,40.75,61.125,53.0,59.6875,-0.4067366430757998,-0.9135454576426011,0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2011.0,58.9375,1.0,65.19642857142857,64.1875,65.51531145484833,54.875,70.75,57.875,46.875,69.75,46.4375,37.25,65.5,0.0,0.0,0.0,1.0,0.0,287.36133,292.796,2.3651468e-07,0.5259247,0.1384258965402193,286.74207,289.236,288.0201,6.231262,101381.13,3.796966e-05,0.009060647,19.02399,0.7426577,14.0625,225.2231,81.09304,82.87969,34.765625,100047.375,5.227842,1125095.8,-251519.5,-715816.1,1175018.8,958695.5,-64082.5,12.167708333333332,7.091493053541666,20.4562499525,17.70624983375,16.20000016625,19.04999983375,18.5625,18.5,30.75,16.9375,21.5,63.5625,49.6875,62.75,64.25,68.125,56.25,65.125,64.25,56.25,-0.587785252292473,-0.8090169943749476,3.6739403974420594e-16,-1.0,-0.7818314824680299,0.6234898018587334
2011.0,57.875,1.0,63.50892857142857,58.9375,61.434830988017396,58.9375,87.6875,26.875,73.375,39.125,36.1875,50.5,57.625,0.0,0.0,0.0,1.0,0.0,288.51978,293.71133,0.0,5.977043,0.0157844554870108,286.06616,290.1683,287.7948,6.1054,101520.21,1.2225045e-05,0.007445423,19.112705,0.7422242,30.46875,251.85143,58.733627,60.905502,6.25,100907.31,4.5331006,1479155.2,-302030.0,-368726.88,1207142.2,1260224.2,-494121.25,13.157291666666666,8.174999976979167,18.5625,20.900000095,10.78125,18.193749905,32.75,24.1875,28.5,12.8125,13.9375,63.5,49.8125,67.375,67.5,67.625,62.25,71.75,66.5,51.875,-0.743144825477394,-0.6691306063588585,-0.49999999999999917,-0.8660254037844392,0.0,1.0
2011.0,26.875,0.0,59.25,57.875,61.72384632804042,57.875,71.0,52.6875,100.9375,64.4375,52.8125,50.3125,81.9375,1.0,0.0,0.0,1.0,0.0,291.0503,291.16708,7.507209e-07,0.9380646,0.480283740582736,284.54727,290.70825,287.6705,3.2245674,102019.62,7.5041808e-06,0.0069831554,18.150726,0.7415958,43.359375,229.26996,89.56389,89.11138,41.015625,100717.5,3.2412274,291622.5,-67872.75,-114085.375,1366824.9,248455.5,-36160.0,13.003125,9.156770847916668,27.81249976125,31.12500023875,20.2312500475,14.41874992875,52.6875,25.875,27.1875,9.375,15.25,29.3125,14.25,39.625,27.875,26.5,20.875,25.375,26.25,29.3125,-0.8660254037844384,-0.5000000000000004,-0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336
2011.0,52.6875,0.0,52.94642857142857,57.375,42.92290758716554,26.875,50.5,60.375,107.125,110.8125,63.8125,58.25,60.4375,0.0,0.0,0.0,1.0,0.0,293.15625,288.09802,5.333818e-05,5.387863,0.0715236161447177,283.59164,291.79596,288.28815,1.5075684,102505.97,1.3775296e-08,0.0065465234,18.68784,0.7401724,42.578125,230.9907,77.77254,79.290825,8.59375,100813.81,2.5530193,1158707.5,-327908.5,-259318.25,1316223.6,987207.25,-356486.0,14.2,9.1114583340625,30.36249971375,33.36874997625,24.918750286250003,13.67499983375,38.5625,16.75,32.875,15.0625,10.3125,58.625,35.6875,58.9375,56.75,63.0,48.25,60.875,58.125,46.0625,-0.9510565162951535,-0.30901699437494756,-1.0,-4.286263797015736e-16,0.9749279121818236,-0.22252093395631434
2011.0,60.375,0.0,53.25892857142857,57.375,55.93967873999392,52.6875,64.1875,63.25,65.0625,75.6875,45.75,64.9375,65.3125,0.0,0.0,0.0,1.0,0.0,289.80664,288.2552,6.565159e-05,0.0,0.2494267537446376,284.06946,294.14615,289.9469,0.8502922,102383.375,1.3775296e-08,0.0073506385,19.142931,0.7408776,0.0,231.72404,53.11003,55.998283,30.078125,100732.94,5.070117,1384098.2,-190454.5,-689335.0,1289931.1,1179481.2,-238239.25,15.74340277777778,8.473437537499999,28.15625,30.68125057125,30.94374990625,10.45625001125,20.375,17.4375,22.0,15.0625,18.125,66.5,48.375,67.4375,67.0,70.25,57.125,65.625,61.375,55.125,-0.9945218953682733,-0.10452846326765423,-0.8660254037844392,0.4999999999999991,0.43388373911755823,-0.900968867902419
2011.0,63.25,0.0,52.714285714285715,57.375,56.87858630034246,60.375,57.375,59.0625,52.1875,88.0,52.1875,107.875,70.8125,0.0,0.0,0.0,1.0,0.0,288.7068,287.0352,0.00023942764,1.500534,2.27396757902075e-05,285.79422,298.45807,293.175,1.4065704,101616.62,2.0256749e-07,0.008328786,19.067406,0.7411084,0.0,271.36667,57.302536,67.49731,30.078125,101170.19,3.121893,1213999.5,-271527.0,-720629.1,1197502.6,1034535.1,-189368.25,17.026041666666668,9.291666614479167,18.69999981,22.54374981,27.224999666250003,9.52499997625,19.8125,11.25,27.0,16.8125,23.875,72.3125,46.6875,73.5,66.875,68.875,46.875,57.25,59.625,59.125,-0.9945218953682733,0.10452846326765387,-0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2011.0,59.0625,0.0,53.55357142857143,57.875,64.17997740950761,63.25,54.875,46.875,61.6875,62.75,63.375,122.5,51.5,0.0,0.0,0.0,1.0,0.0,291.37085,289.05948,1.102419e-05,3.88945,0.0007244327972818,289.02234,295.6184,292.81763,2.4958153,102011.84,2.7204442e-06,0.008188162,18.667711,0.7409997,46.875,299.85046,51.472404,53.65911,6.25,101838.69,2.3675833,1334848.0,-397042.44,-276148.5,1167071.9,1137381.2,-420941.25,20.634375,11.159027743645836,12.94999992875,34.1437501925,45.5687503825,11.94999992875,14.0625,17.875,32.1875,26.125,22.5,68.125,46.625,74.25,73.625,73.875,60.125,69.375,73.0,54.875,-0.9510565162951536,0.30901699437494723,-4.898587196589413e-16,1.0,-0.9749279121818236,-0.2225209339563146
2011.0,46.875,1.0,54.151785714285715,58.9375,62.934426708088665,59.0625,58.9375,73.375,61.5625,90.4375,63.9375,82.375,63.3125,0.0,0.0,0.0,1.0,0.0,293.54858,288.32745,2.846942e-05,1.9312973,0.2035796466674513,286.54007,296.22443,292.12225,0.8736,102417.555,1.3775296e-08,0.007969847,18.754606,0.74035656,0.0,261.14435,79.06608,70.365974,38.671875,101744.625,5.1262555,609349.8,-84085.75,-230293.5,1392718.1,519179.53,-150214.75,14.191666666666668,9.4005208215625,11.7937500475,38.32500052625,54.11249971375,11.81249988125,12.6875,18.6875,34.5625,28.6875,32.625,47.5625,32.9375,43.25,52.25,53.0,42.625,50.75,47.5,48.0,-0.8660254037844386,0.5000000000000001,0.5000000000000006,0.8660254037844383,-0.7818314824680299,0.6234898018587334
2011.0,73.375,1.0,52.42857142857143,57.875,53.108982699825134,46.875,57.875,100.9375,74.5,61.0625,34.1875,114.25,89.5625,0.0,0.0,0.0,1.0,0.0,300.22485,289.4659,1.0002515e-05,0.86873627,0.0,287.01788,297.6928,293.11673,1.7468605,102401.39,6.2453305e-06,0.0082161315,18.990505,0.7388855,0.0,90.70955,66.950455,64.25941,0.0,101565.44,3.1382654,1952476.2,-504654.5,-285403.0,1376102.2,1663860.8,-745629.5,20.475,16.509374996041668,17.84375,19.0625,26.84375,7.8937500125,14.875,26.6875,43.8125,24.4375,33.875,80.8125,68.6875,80.75,67.5,63.75,58.25,72.625,65.625,72.75,-0.743144825477394,0.6691306063588585,0.8660254037844378,0.5000000000000014,0.0,1.0
2011.0,100.9375,0.0,54.642857142857146,59.0625,66.86693187997943,73.375,26.875,107.125,71.9375,53.375,49.25,150.3125,23.75,0.0,0.0,0.0,1.0,0.0,306.51904,288.47784,1.6082373e-06,0.0,0.0,289.3603,297.7977,294.19278,2.1026917,102367.28,4.5440814e-07,0.008703262,18.876354,0.73702025,8.984375,138.98686,34.70465,35.975704,0.0,100883.0,2.053362,1885548.8,-638305.25,-205043.25,1436583.9,1606758.2,-585323.25,25.628125,17.525520854444444,19.9187495725,29.706249475,20.21875,8.1437499525,21.75,36.4375,76.6875,17.75,13.875,117.8125,67.6875,110.75,123.375,119.0,101.625,129.75,120.625,97.25,-0.5877852522924734,0.8090169943749473,1.0,5.51091059616309e-16,0.7818314824680298,0.6234898018587336
2011.0,107.125,0.0,65.22321428571429,60.375,82.80534288117816,100.9375,52.6875,65.0625,103.8125,83.625,79.125,124.0625,68.5,0.0,0.0,0.0,1.0,0.0,304.39136,288.58145,0.0,0.033958435,0.036206161283516,290.66165,300.8549,296.31378,3.378399,101876.66,1.3775296e-08,0.008944886,18.359001,0.7380072,35.546875,312.44815,73.01109,68.91792,0.0,100652.625,4.929208,1540284.2,-315613.8,-1228896.8,1491996.5,1312534.8,-23489.75,37.06736111111111,25.63611111371528,24.8125002375,28.11874961875,28.39374971375,10.64999997625,22.375,35.3125,35.875,22.875,18.1875,141.875,87.5625,138.0,137.0,127.0,127.75,159.25,133.0,110.4375,-0.40673664307580015,0.913545457642601,0.8660254037844384,-0.5000000000000006,0.9749279121818236,-0.22252093395631434
2011.0,65.0625,0.0,73.0,63.25,87.78042623368849,107.125,60.375,52.1875,72.5,79.875,61.1875,77.4375,55.3125,0.0,0.0,0.0,1.0,0.0,293.0747,292.11496,0.0,25.117348,0.0034282886746936,291.8348,302.5408,297.73944,2.6061363,101668.52,1.3775296e-08,0.00939317,19.207323,0.7407638,0.0,333.71198,62.400734,62.258972,0.0,101645.5,3.414318,1903370.2,-475671.38,-478162.75,1226688.5,1622012.2,-645271.75,26.820833333333336,18.327430602118056,14.35625016625,14.78125,37.06875038125,16.58125007125,11.4375,27.8125,17.75,32.1875,19.6875,74.6875,65.25,82.0,79.25,75.625,63.75,79.75,59.375,64.625,-0.20791169081775987,0.9781476007338056,0.5000000000000016,-0.8660254037844377,0.43388373911755823,-0.900968867902419
2011.0,52.1875,0.0,73.66964285714286,65.0625,64.49502610857587,65.0625,63.25,61.6875,62.25,93.125,38.1875,77.5,68.3125,0.0,0.0,0.0,1.0,0.0,289.16724,295.76117,0.0,0.31159973,0.0063007660037474,290.1489,298.5513,294.67447,4.742676,101901.29,7.6647154e-08,0.00813067,19.000801,0.7411475,0.0,338.2695,60.38443,62.840317,0.0,101848.625,2.7477365,1544788.5,-434555.06,-222899.38,1195059.2,1316362.8,-691708.5,29.296875,21.016840264583333,29.31875014375,14.06875002375,33.69375014375,15.8187496675,12.875,23.0625,40.375,19.25,17.9375,57.375,40.1875,68.375,74.75,70.125,63.75,74.875,69.77083333333333,49.1875,-2.4492935982947064e-16,1.0,6.123233995736766e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011.0,61.6875,0.0,72.08928571428571,65.0625,60.7529422687227,52.1875,59.0625,61.5625,61.5625,65.3125,78.9375,118.8125,65.1875,0.0,0.0,0.0,1.0,0.0,290.9546,300.23068,3.8611037e-10,0.0,0.0551612225272796,287.66272,300.20615,294.56567,4.2454453,101249.375,1.3775296e-08,0.0075922627,19.224487,0.73791146,0.0,342.18344,59.250366,61.756927,0.0,101777.125,3.1268046,1647387.0,-411001.38,-442931.12,1199161.5,1403768.5,-451258.75,17.75,12.573437507083334,23.6187498575,18.106250285,27.637500285,10.71875,10.25,36.4375,29.75,16.375,19.1875,67.6875,61.5,73.75,69.0,69.0,66.375,72.875,80.16666666666667,60.125,0.20129852008866006,0.9795299412524945,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2011.0,61.5625,1.0,72.46428571428571,65.0625,65.88258951304492,61.6875,46.875,74.5,72.6875,100.4375,115.375,132.6875,70.0625,0.0,0.0,0.0,1.0,0.0,291.40356,300.62695,4.3683832e-10,5.3852234,0.0,292.18442,303.78778,298.04242,2.2720604,100660.31,6.446962e-05,0.01060517,19.330559,0.7379644,1.5625,330.6833,46.712837,48.007248,0.0,101247.81,3.6056018,1955046.5,-562722.06,-326291.5,1126300.2,1666030.8,-769366.0,14.141666666666666,9.06597221048611,12.63750016625,23.6187498575,33.8187501425,13.24374997625,18.3125,33.6875,41.8125,24.625,33.0,68.25,61.75,73.1875,72.75,69.375,65.0,70.625,90.5625,63.25,0.39435585511331855,0.9189578116202306,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2011.0,74.5,1.0,74.5625,65.0625,64.55981096942094,61.5625,73.375,71.9375,71.6875,93.5625,57.6875,51.25,58.5625,0.0,0.0,0.0,1.0,0.0,294.29614,303.13834,0.0,0.00030517578,0.0,292.7205,297.92978,295.06293,2.5766144,100291.664,0.0002050262,0.014889124,19.253487,0.7373875,0.78125,356.4614,55.366463,53.85137,0.0,101133.25,3.5687842,2104532.5,-618476.94,-329648.0,1124602.5,1793409.5,-790284.0,15.391666666666666,11.56250003934028,11.38749992875,31.38124966625,21.5937497625,8.48124987,16.4375,21.0625,34.625,10.6875,35.8125,80.0625,74.25,56.8125,79.625,72.375,77.0,81.625,100.95833333333334,77.1875,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.0,1.0
2011.0,71.9375,0.0,74.72321428571429,65.0625,69.66531828136229,74.5,100.9375,103.8125,87.6875,126.25,72.25,90.0,76.875,0.0,0.0,0.0,1.0,0.0,297.0708,295.3731,0.0,0.0,0.0,287.8958,295.18723,291.65613,4.3122597,100724.48,4.231135e-06,0.008473294,19.115705,0.7366335,31.640625,57.311497,49.186455,49.623173,0.0,101040.75,2.328797,2049514.0,-657955.56,-284657.88,1154107.2,1746534.0,-725135.0,26.24375,14.880902717673612,16.8562500475,35.39375042875,16.2937500475,8.6687500475,21.6875,26.1875,58.0,12.4375,37.0,85.5,78.4375,90.0,74.25,74.625,80.25,87.0,111.35416666666667,69.4375,0.7247927872291199,0.6889669190756866,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2011.0,103.8125,0.0,70.58035714285714,65.0625,69.11652980272643,71.9375,107.125,72.5,67.875,82.125,44.625,56.6875,65.4375,0.0,0.0,0.0,1.0,0.0,302.0371,293.7618,0.0,0.0034103394,3.6520906156388155e-10,289.3564,291.7377,290.52957,3.7482147,100649.51,9.285785e-05,0.010217485,19.09243,0.7354629,47.65625,72.16544,30.632439,32.692024,0.0,100415.375,1.978342,1984607.5,-670284.75,-229398.62,1306273.4,1691118.8,-644544.25,36.5,21.819270779791665,57.437500475,42.306250095,27.57499980875,19.57499992875,31.875,25.125,58.5,12.4375,25.0625,117.875,98.4375,116.375,141.125,120.25,113.25,140.625,121.75,97.125,0.8486442574947509,0.5289640103269624,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2011.0,72.5,0.0,70.10714285714286,65.0625,85.32260608018447,103.8125,65.0625,62.25,40.8125,65.5625,36.5,54.5625,55.8125,0.0,0.0,0.0,1.0,0.0,292.45996,295.10904,0.0,0.1437149,0.0041786354280947,288.19104,292.8759,290.61505,2.2316628,100859.98,0.00012829604,0.010512716,18.99128,0.7370826,0.0,209.4349,58.119537,61.38617,30.078125,100425.75,2.3596027,1859901.8,-356855.7,-753528.4,1236321.2,1584900.2,-439249.0,19.825,12.644791635625,63.64375066625,22.04374992875,31.8562500475,16.24374997625,37.25,13.0,49.5,19.25,34.375,76.0625,50.625,75.6875,73.625,69.375,58.25,63.625,60.5,72.5,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011.0,62.25,0.0,71.16964285714286,71.9375,67.80976985069883,72.5,52.1875,61.5625,48.8125,64.3125,50.125,121.9375,54.0625,0.0,0.0,0.0,1.0,0.0,296.38184,295.75098,0.0,3.2457886,0.0006016196943577,285.15326,290.08286,287.87637,3.047432,101252.4,1.3775296e-08,0.008025786,19.074913,0.736647,0.0,176.24718,40.988174,40.814262,0.390625,100149.375,3.2739727,1256657.5,-415446.75,-151566.12,1279264.5,1070799.5,-548951.5,17.016666666666666,9.60590275375,56.55625009625,14.99374997625,29.96875,34.96875,21.9375,14.75,58.625,21.25,41.4375,68.9375,43.5625,71.5625,62.625,66.5,49.5,65.75,59.625,61.8125,0.9884683243281114,0.1514277775045767,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191
2011.0,61.5625,0.0,72.60714285714286,71.9375,67.87134338559102,62.25,61.6875,72.6875,89.0,73.4375,45.9375,153.375,63.6875,0.0,0.0,0.0,1.0,0.0,293.64282,296.34726,0.0,0.64073944,0.0,282.9235,290.68497,287.2665,3.1763992,101422.625,1.0207847e-06,0.00712844,19.030178,0.73694474,17.96875,199.04839,62.794617,61.245766,0.0,100515.69,3.4319253,1857750.8,-525010.4,-166919.12,1227860.9,1583032.8,-816602.25,15.869791666666666,9.077604174583334,32.84374976125,12.94375002375,30.1625001425,42.93749976125,22.375,23.5625,44.5,30.1875,40.8125,68.5,43.0625,70.4375,63.5,68.25,54.25,67.375,61.0,59.8125,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2011.0,72.6875,1.0,72.58928571428571,71.9375,66.58222061333967,61.5625,61.5625,71.6875,62.75,77.4375,43.1875,142.6875,59.75,0.0,0.0,0.0,1.0,0.0,295.05176,297.66772,0.0,0.9065094,0.2085497276540091,284.085,288.39304,286.4313,3.9564285,101645.52,8.319925e-07,0.0068339854,19.128565,0.7370033,0.390625,238.50551,50.702713,49.377476,19.140625,101120.0,3.4836643,1730215.2,-418173.7,-132969.75,1271350.0,1474250.8,-790160.75,12.65277777777778,8.921875032083333,23.837500095,13.900000095,33.15625047625,8.8875000475,30.5625,26.75,69.9375,30.1875,33.375,77.375,60.8125,78.6875,75.25,79.375,70.625,80.0,79.5,69.0625,0.9680771188662043,-0.25065253225872064,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2011.0,71.6875,1.0,74.17857142857143,72.5,72.07832269847466,72.6875,74.5,87.6875,48.5625,56.1875,84.5625,118.0,50.5625,0.0,0.0,0.0,1.0,0.0,299.0205,298.17407,0.0,0.0,0.0004589362860705,283.4518,288.66885,286.11276,3.420353,101556.26,2.405873e-05,0.006604016,18.939438,0.7367317,0.0,322.77542,55.93013,52.10881,16.015625,101286.44,0.8788635,1680290.2,-529493.2,-135103.75,1269172.5,1431772.0,-715074.25,14.62152777777778,10.642187486041667,34.0000004775,15.54374992875,30.006249905,8.893750011249999,23.375,31.25,124.0625,38.0,36.6875,77.5625,75.9375,84.6875,79.375,77.5,64.75,70.75,72.0,71.9375,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001,0.0,1.0
2011.0,87.6875,0.0,73.77678571428571,71.9375,68.90888676237898,71.6875,71.9375,67.875,46.4375,70.75,70.3125,111.9375,54.0,1.0,0.0,0.0,1.0,0.0,298.1223,299.05487,0.0,0.9399338,0.0003395958996908,285.49512,288.66498,287.16937,4.868538,100537.24,8.1716644e-05,0.008704038,19.00774,0.7329199,21.875,29.590462,56.128708,54.710434,0.390625,101280.56,2.7164536,1424555.5,-473041.88,-120899.0,1347934.0,1213807.0,-599793.75,26.859375,18.721875011875,31.506249905,16.268749952500002,26.624999998750003,10.568749905,16.5625,38.9375,105.625,38.0,39.75,103.375,92.5,98.5,86.625,89.625,89.125,97.125,100.625,77.5,0.7907757369376985,-0.6121059825476629,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2011.0,67.875,0.0,76.02678571428571,72.5,80.34750710919195,87.6875,103.8125,40.8125,36.1875,87.6875,28.625,68.8125,62.5,0.0,0.0,0.0,1.0,0.0,292.1394,297.83182,2.124518e-06,0.008598328,0.1292403438549898,284.72208,291.03845,287.84918,3.2509842,100525.195,3.4067012e-05,0.007956639,12.879913,0.73383796,52.734375,359.04034,89.59199,85.696465,73.4375,100478.06,5.014469,378535.75,-194003.75,-143617.12,1393780.0,322503.0,-203656.75,31.782291666666666,21.528993058472224,36.98125004875,29.97500002375,17.79374981,11.006249905,23.375,54.75,73.625,43.875,40.9375,91.3125,73.125,81.375,73.75,77.125,81.25,87.375,83.125,65.3125,0.6513724827222223,-0.7587581226927909,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
2011.0,40.8125,0.0,70.89285714285714,71.6875,64.63458599639989,67.875,72.5,48.8125,52.8125,71.0,28.75,71.0,45.3125,0.0,0.0,0.0,1.0,0.0,287.80054,295.21994,0.00014607883,2.61438,0.1372851616167185,285.27368,288.46295,287.01788,4.3324623,99462.13,9.348728e-05,0.009017916,18.794048,0.73518896,0.0,299.33566,70.57046,76.67395,21.484375,100936.69,3.4066834,423718.0,-102144.56,-154105.62,1317060.5,360999.5,-166098.75,15.291666666666666,9.532291660520832,33.11249995125,18.16249954875,21.900000095,19.32499992875,13.125,48.0625,64.6875,19.0625,34.1875,47.125,40.5,50.6875,53.75,48.625,42.75,50.875,51.25,38.6875,0.48530196253108104,-0.8743466161445821,0.4999999999999993,0.866025403784439,0.43388373911755823,-0.900968867902419
2011.0,48.8125,0.0,66.36607142857143,67.875,51.44908710287206,40.8125,62.25,89.0,63.8125,50.5,53.0625,70.4375,52.0625,0.0,0.0,0.0,1.0,0.0,285.45874,295.30966,5.118773e-06,0.46022797,0.3022761506778345,283.883,287.1111,286.31866,4.2998314,100644.766,3.2556323e-05,0.008169517,18.837288,0.73547006,42.578125,254.58658,81.28361,85.73918,26.5625,101162.44,5.1851625,275020.5,-116373.44,-280185.38,1249374.4,234310.5,32427.0,13.716666666666669,9.65781248125,44.42500019125,14.2999999525,40.76875043,11.4562499525,17.125,15.625,80.3125,14.5625,31.375,58.9375,35.8125,56.75,57.5,56.375,51.0,55.375,57.75,48.625,0.29936312297335804,-0.9541392564000488,0.8660254037844388,0.4999999999999997,-0.433883739117558,-0.9009688679024191
2011.0,89.0,0.0,64.44642857142857,67.875,57.101382007993074,48.8125,61.5625,62.75,45.75,64.1875,55.5,81.6875,52.5625,0.0,0.0,0.0,1.0,0.0,299.00952,294.5299,7.47821e-06,6.004532,2.7668093220344496e-05,282.72928,290.953,287.37527,2.5020294,101863.06,2.2296375e-05,0.007669177,19.019606,0.73303974,1.953125,227.26894,42.013733,45.149277,17.578125,101080.06,1.4227668,1649820.5,-512888.06,-312822.75,1279797.9,1405626.5,-452972.25,25.6125,18.2484374446875,61.912499905,16.343749881249998,61.6937494275,14.33125007125,16.5625,19.125,57.9375,17.375,13.125,97.875,60.9375,98.0,86.0,91.75,78.25,91.25,82.875,81.25,0.10116832198743228,-0.9948693233918952,1.0,3.061616997868383e-16,-0.9749279121818236,-0.2225209339563146
2011.0,62.75,1.0,68.36607142857143,71.6875,80.85950400768633,89.0,72.6875,48.5625,52.1875,57.375,67.4375,62.0625,37.0,0.0,0.0,0.0,1.0,0.0,289.59766,292.1734,1.7987416e-06,0.095077515,0.810957609723551,284.9707,292.00574,288.79315,2.6076927,102210.03,8.95041e-07,0.007956639,16.202011,0.7340231,60.546875,184.64397,72.963806,75.26861,50.78125,99487.31,7.704312,101321.0,-76953.56,-253053.5,1375421.2,86323.0,8434.5,19.629166666666663,14.514062460625,64.50000000125,14.11874997625,62.587498665,10.05000013,24.5,20.5625,28.25,17.5,15.625,65.4375,49.3125,68.8125,58.75,58.125,55.25,66.625,55.0,62.3125,-0.10116832198743204,-0.9948693233918952,0.8660254037844392,-0.4999999999999992,-0.7818314824680299,0.6234898018587334
