skin_temp,Date,ECP_temp,ECP_rain,CERRA_rain,extreme_precip,CSIRO_daily_minimum_near_surface_air_temperature,CSIRO_daily_maximum_near_surface_air_temperature,CSIRO_near_surface_air_temperature,CSIRO_daily_mean_near_surface_wind_speed,CSIRO_air_pressure_at_sea_level,CSIRO_precipitation_flux,CSIRO_near_surface_specific_humidity,UERRA_surface_albedo,UERRA_surface_roughness_length,UERRA_high_cloud_cover,UERRA_orogrophy,UERRA_ten_m_wind_direction,UERRA_relative_humidity,UERRA_two_m_relative_humidity,UERRA_low_cloud_cover,UERRA_surface_air_pressure,UERRA_ten_metre_wind_speed,CERRA_surface_solar_radiation_downwards,CERRA_surface_net_thermal_radiation,CERRA_surface_upward_latent_heat_flux,CERRA_surface_thermal_radiation_downwards,CERRA_surface_net_solar_radiations,CERRA_surface_sensible_heat_flux
281.9462,2009-03-12,278.98923,1.933738e-06,0.06882095,0.1414312182829613,272.1709,274.63373,273.20807,4.9058304,103083.766,1.3969563e-07,0.0027512554,16.598425,0.70245504,67.578125,45.009033,250.12796,87.58899,86.18164,61.71875,101434.31,5.117628,50065.25,-38410.688,-79782.0,1261154.6,42654.5,47936.25
282.4389,2009-03-13,280.57205,3.863762e-05,2.816742,0.0020990186285354,271.359,273.24304,272.066,3.1981544,101917.984,7.567229e-06,0.0026316084,16.598425,0.7018757,67.1875,45.009033,178.6239,63.186028,63.81836,29.296875,101461.69,1.20456,498502.75,-291680.3,-122844.25,1072429.4,424689.75,-81565.0
281.59967,2009-03-14,279.92755,7.967954e-05,0.0,0.0125106301899982,271.25024,272.369,271.88342,6.6352615,101042.87,6.811884e-06,0.001975108,16.59842,0.70239365,0.0,45.009033,275.84442,80.749146,84.8359,29.6875,101339.73,2.9075754,761465.75,-102371.25,-296609.62,1249663.5,644271.5,-162920.25
281.54974,2009-03-15,279.25015,2.794007e-06,1.611351,6.403509916589793e-05,269.35065,272.3418,271.32404,3.724907,101009.0,1.3775296e-08,0.0016783234,16.598425,0.7025703,23.4375,45.009033,318.61905,70.20733,70.777954,1.171875,102593.09,2.6378918,996456.75,-369650.62,-206603.12,1027046.94,846125.75,-276529.12
283.01996,2009-03-16,279.3293,0.0,0.0,0.0,270.97055,278.126,274.34625,3.8150291,100083.21,3.2556323e-05,0.003058916,16.598423,0.70187706,66.015625,45.009033,103.18208,69.57913,66.235435,0.0,102729.25,0.99480367,903974.5,-377755.3,-126585.0,1085496.2,769337.25,-245372.5
284.30475,2009-03-17,280.29456,1.8560573e-10,0.0,0.0,274.3113,278.3824,276.19922,5.0674286,99938.16,8.026882e-05,0.0042802393,16.598423,0.7018285,21.875,45.009033,51.4311,72.806946,70.797806,12.109375,102939.81,3.3074927,871774.25,-342075.56,-145110.75,1095352.0,741683.75,-237279.5
282.10193,2009-03-18,282.38602,8.6443384e-07,0.0026550293,0.0,274.57156,278.1027,276.11377,4.6230316,101069.586,5.35172e-05,0.004129516,16.598425,0.7021054,24.21875,45.009033,78.13012,30.055122,31.790215,0.0,102352.06,1.9679271,892812.5,-449935.2,-135645.88,972744.25,758545.25,-173677.75
281.62128,2009-03-19,279.93018,9.110111e-06,5.340576e-05,0.0,275.2281,279.66043,277.29858,2.9479828,100599.63,4.885921e-05,0.0044294093,16.598423,0.70267403,0.0,45.009033,56.021717,59.385918,57.177734,0.0,102302.0,3.8845239,1110774.5,-458669.94,-180271.62,943856.25,940358.25,-348992.0
280.74347,2009-03-20,276.74045,0.0,0.0,0.0,277.3413,279.4662,278.126,1.7763824,99910.51,5.9308124e-05,0.004874585,16.598423,0.70287955,12.109375,45.009033,71.087524,36.953102,35.124283,0.0,102529.94,2.262414,1130128.0,-474831.3,-181895.88,933580.2,957302.0,-284891.5
281.8629,2009-03-21,276.6554,0.0,0.0,0.0,276.08658,279.8469,277.70258,6.824829,99105.836,0.00016272704,0.004646171,16.72726,0.7053573,40.625,45.009033,318.23514,39.429794,39.03969,0.0,102230.81,2.2509303,1157750.2,-520361.94,-178512.12,909468.8,980366.25,-277715.0
282.02423,2009-03-22,278.04224,9.524411e-10,0.00011444092,0.0392839683075573,273.581,276.7625,275.2475,8.502983,99352.67,0.00011306321,0.0041015465,16.727264,0.70567095,59.765625,45.009033,274.3641,61.784966,58.479324,49.21875,102173.31,2.9706285,1089561.2,-416474.88,-165165.38,980491.3,924543.25,-360981.0
280.07953,2009-03-23,279.66434,0.0,0.0,0.3611098307447239,273.58878,279.3419,276.3585,3.8429985,101120.72,1.8267809e-05,0.0039811246,16.727264,0.7058095,60.15625,45.009033,294.02036,91.54393,90.40685,61.328125,100250.94,8.110134,97239.25,-105032.69,-178692.75,1160223.0,82845.5,44209.25
278.08478,2009-03-24,278.74777,1.5178535e-09,12.925453,0.0667735960715178,274.22583,280.30527,276.82077,2.2534142,100839.16,8.511367e-06,0.0040106475,16.727264,0.7068089,30.46875,45.009033,307.40918,73.701355,74.12109,0.0,100909.56,3.3610077,1167952.0,-390775.5,-344159.62,920098.25,989372.25,-292498.0
278.35703,2009-03-25,277.32935,0.0,10.861305,0.8114129169382004,274.26468,279.77698,277.0616,6.3338165,99512.8,2.003034e-05,0.004240617,16.727262,0.7064826,0.0,45.009033,291.239,82.04247,83.45344,0.0,99701.42,4.7241926,689305.0,-195291.44,-358034.5,1080179.5,584243.25,-60828.875
281.32196,2009-03-26,280.63544,1.1062417e-09,8.943329,0.2728875444058916,273.5344,277.5938,276.01666,4.859215,100537.01,3.2848783e-07,0.0036004316,16.727264,0.70557725,0.390625,45.009033,233.37341,87.607956,88.57422,58.203125,99485.875,7.423455,88007.5,-41452.125,-91173.75,1229556.1,74980.25,60389.375
279.7464,2009-03-27,285.35916,2.6278446e-09,9.134949,0.0422278227578963,273.0721,278.45618,275.89624,2.5020294,101342.914,2.0256749e-07,0.0034434926,16.72725,0.7061684,0.0,45.009033,215.2743,80.48012,80.19569,0.0,99285.94,4.693397,634484.75,-257509.06,-308606.5,1034374.25,538615.25,-81499.0
278.77856,2009-03-28,283.59436,1.5660937e-05,8.334068,0.4202497041717639,276.23807,282.65936,279.6138,5.7992935,100540.81,3.3374716e-05,0.004813209,16.72725,0.7064674,0.0,45.009033,258.06155,85.544334,86.09931,44.921875,99523.16,4.7707243,263207.5,-200111.88,-169789.12,1045101.25,223740.75,-29504.0
278.8838,2009-03-29,286.1813,1.0329611e-10,5.167038,0.0166419025297039,280.39462,285.71655,282.43793,3.5244598,100429.17,5.0055187e-05,0.006688701,23.064594,0.7065992,0.0,45.009033,329.39795,64.773834,65.64337,0.0,100900.5,2.8247771,1301369.2,-439279.56,-238353.0,932967.8,1103091.0,-420464.25
282.33566,2009-03-30,287.88126,0.0,0.17726135,0.0,278.59604,284.15103,281.64935,3.9175835,100831.55,1.37987845e-05,0.0060267616,23.070415,0.70537966,0.0,45.009033,54.357353,43.360123,48.443657,3.90625,101680.19,0.9343515,1324261.5,-547601.3,-188708.75,928080.4,1122635.2,-327177.38
283.67905,2009-03-31,287.1184,1.9976552e-08,0.0,0.0,278.76697,284.32196,281.661,2.0296593,101266.15,4.3257078e-05,0.0058884695,23.105064,0.70495176,1.953125,45.009033,32.57421,42.86405,48.15219,0.0,101614.44,2.5606403,1349997.5,-540489.3,-231289.12,934214.3,1144595.2,-354272.88
286.12607,2009-04-01,279.89438,2.699344e-09,0.0,0.0,279.9906,282.50784,281.11716,2.8298912,101721.27,7.4413088e-06,0.005687246,23.403522,0.7093822,0.0,45.009033,47.707844,45.645844,45.6345,0.0,101314.0,4.425722,1362562.2,-488183.2,-266532.0,993509.25,1155394.2,-370657.75
289.17242,2009-04-02,279.017,7.567244e-10,1.5258789e-05,0.0,280.64322,286.7887,283.4557,6.1007385,101262.266,1.021085e-05,0.0063678324,23.287678,0.70855725,0.0,45.009033,45.633625,48.01468,48.59015,0.0,101002.81,3.436351,1343366.0,-483264.3,-246695.5,1084928.8,1139260.5,-326396.38
289.85205,2009-04-03,278.6056,5.0531823e-10,1.5258789e-05,0.0,280.0955,285.49512,282.6477,6.8170624,101563.87,3.9792944e-06,0.005876817,23.239262,0.70850945,0.0,45.009033,304.73495,59.140007,57.702686,1.953125,101084.0,2.6745105,1338232.2,-470970.94,-264258.62,1138091.0,1135047.8,-359839.88
285.99185,2009-04-04,281.56107,6.167978e-10,0.000102996826,0.0019456395300775,280.4684,284.5822,282.69818,6.529598,100808.62,9.455504e-06,0.006036086,23.073193,0.7095381,0.0,45.009033,263.44336,65.82641,58.53887,22.65625,101600.0,3.4631488,728583.5,-241027.44,-142146.62,1220647.5,619407.75,-325649.25
287.28473,2009-04-05,284.62326,1.7335307e-09,0.0,0.0,278.86407,284.4074,282.19318,7.200863,100160.28,6.692445e-05,0.0059257615,23.424866,0.70904386,60.15625,45.009033,73.58168,47.42093,46.934555,1.953125,101467.375,2.5990767,1363825.8,-505019.2,-241910.25,1084581.5,1159683.2,-387924.5
290.51172,2009-04-06,286.07715,1.4255822e-08,0.0,0.0049953821177336,280.0916,285.6777,283.0012,6.9165077,99051.53,2.8024426e-05,0.0057470705,23.083174,0.70777,40.234375,45.009033,198.95227,44.590332,44.497726,13.28125,100273.06,2.653201,886211.25,-397877.06,-159748.25,1162985.0,754296.75,-195980.25
285.14615,2009-04-07,282.16034,3.499995e-07,0.048858643,0.3556011220236921,280.63547,283.31195,282.01062,9.379353,99333.71,0.0001089089,0.0059195478,22.462261,0.7099123,60.9375,45.009033,212.63335,63.86223,61.11914,0.0,100647.234,2.6052663,197178.25,-140491.5,-27676.625,1210276.1,167991.0,-65553.5
284.41736,2009-04-08,282.22397,7.149911e-09,0.05558777,0.447884855635186,280.23145,282.63605,281.24146,5.63303,100326.47,0.00012647064,0.0059156623,22.508814,0.7097821,5.46875,45.009033,226.523,91.56562,90.12761,35.546875,100696.56,3.828702,376259.75,-65936.875,-201229.0,1270559.8,319723.25,-22507.25
289.1693,2009-04-09,283.7922,9.537282e-06,1.9643288,0.0002764164799861,279.7886,282.2942,280.94235,5.833477,100960.9,5.7042085e-05,0.0056880247,23.235958,0.7081453,14.453125,45.009033,131.82101,61.18676,62.19336,0.0,100583.81,2.6281161,1217294.5,-330099.94,-254742.0,1233454.8,1034020.0,-332157.38
292.48175,2009-04-10,283.92612,6.281852e-05,0.0,0.0,279.37296,283.16434,281.09772,2.9899368,101542.04,8.511367e-06,0.005263824,22.461876,0.7071679,12.890625,45.009033,176.71732,44.556778,44.95247,30.078125,99892.44,2.9914894,1047921.0,-403469.0,-249824.12,1192231.9,890470.0,-209000.12
289.7799,2009-04-11,282.9894,6.2291875e-08,0.42167664,0.0806400729467254,279.27585,284.95905,282.15045,4.146,101278.81,5.5783235e-05,0.006318886,21.677856,0.71452755,67.578125,45.009033,344.67514,51.319176,57.865967,0.0,100433.125,0.7853512,989361.5,-352253.75,-224885.75,1286619.5,842895.25,-190994.5
288.44513,2009-04-12,284.47104,2.9525852e-05,0.5280075,0.0,279.44678,283.82086,282.1155,2.1197853,101691.83,1.8016144e-05,0.006405901,23.515123,0.71562266,59.765625,45.009033,325.03888,62.616226,58.737244,0.0,100648.06,4.2049556,1274081.0,-417989.0,-258889.62,1163906.2,1082539.0,-442950.25
289.47266,2009-04-13,283.55222,1.5209476e-05,0.0,0.0037534865212736,277.80746,283.5295,280.90738,2.8904915,101857.32,1.524466e-06,0.0053578317,23.396692,0.7153449,18.359375,45.009033,348.85687,62.377876,61.42578,0.0,100441.625,2.8097975,1387602.2,-427816.0,-269427.75,1179461.1,1180298.2,-429062.75
291.48764,2009-04-14,283.52145,6.363432e-09,0.0,0.0,276.77805,284.74152,280.48785,5.898739,101568.06,1.3775296e-08,0.004771255,23.546608,0.7141975,27.34375,45.009033,84.24515,57.936577,57.96972,0.0,100264.31,3.1384053,1501711.2,-396929.62,-678287.25,1162253.0,1275320.2,-120185.125
291.82288,2009-04-15,280.64682,7.082226e-05,5.679741,0.0023993496335963,274.50943,280.17706,277.13544,7.881447,101659.43,1.3775296e-08,0.0032616928,23.63927,0.7137761,38.28125,45.009033,94.225296,40.399628,41.28118,0.0,100104.06,3.0445085,1341943.2,-393932.44,-688630.4,1189848.5,1140809.8,-91762.5
287.99457,2009-04-16,281.9372,0.0001363868,4.1765976,1.059354085518926,273.3285,282.70596,277.75308,4.0993843,101469.234,1.3775296e-08,0.0037760157,19.517527,0.71584946,73.828125,45.009033,242.43857,66.9026,69.73577,31.640625,100149.94,3.1960337,307217.75,-173957.12,-148694.38,1228465.2,261742.25,-61841.0
282.8291,2009-04-17,277.7861,0.00025782996,14.647736,0.1675462484063079,274.22195,281.1055,277.81525,3.7948303,101519.89,1.058861e-05,0.0038878936,22.007397,0.7170872,60.15625,45.009033,271.72476,86.994446,87.027016,36.328125,100344.94,2.3385186,114427.25,-48868.25,-118861.375,1264344.5,97485.5,-20034.375
286.84674,2009-04-18,279.71085,2.852604e-09,6.739723,0.0107548444635572,273.5033,280.4762,277.20148,3.8600922,101936.17,1.7638384e-05,0.0037698,21.737465,0.71593,13.28125,45.009033,49.617985,54.851173,52.865646,16.015625,101011.44,4.6074924,1419971.5,-462516.56,-297758.12,1087615.1,1207363.5,-397969.25
289.11322,2009-04-19,280.53845,9.731061e-06,2.461525,9.791638421654111e-11,272.975,281.75424,277.47726,3.1002617,101855.445,2.7204442e-06,0.0033471547,23.491035,0.7152865,0.0,45.009033,61.389538,59.422302,59.777885,0.0,101697.375,2.0020294,1285703.8,-467382.94,-258117.75,1131681.9,1092654.2,-344764.5
290.69058,2009-04-20,282.01477,7.6921715e-05,0.0001373291,0.0,276.39346,283.3275,280.5034,6.1784286,100818.875,5.9748756e-05,0.0056142155,23.286076,0.71492404,0.0,45.009033,349.5354,56.606026,54.96831,2.734375,101797.875,2.8030052,1619241.5,-534842.3,-349890.0,1096271.8,1375941.2,-472369.5
288.97296,2009-04-21,286.05734,1.1959027e-05,0.0001449585,0.0,277.9745,284.27924,281.5872,4.062092,101372.98,3.3122877e-05,0.0057742614,22.381744,0.7228018,55.078125,45.009033,338.24228,57.456802,54.855408,0.0,101937.31,3.5595279,1649234.5,-517335.75,-369222.5,1091474.1,1401554.5,-518643.5
286.8265,2009-04-22,288.50995,6.4958624e-07,7.093094,0.0,276.47504,280.40628,278.58438,1.3863678,101940.21,1.3775296e-08,0.004281016,23.324368,0.7234621,13.671875,45.009033,343.47345,38.007927,39.569122,0.0,101891.31,3.2155359,1604133.5,-499125.0,-367308.5,1055080.1,1363656.5,-496060.25
288.5156,2009-04-23,284.5097,0.000102797305,0.0034484863,0.0,278.24255,283.2537,280.86465,1.4749374,102569.516,7.6647154e-08,0.0045995545,23.118357,0.72301924,0.0,45.009033,85.11386,50.2657,48.31546,0.0,101730.94,3.050699,1689108.0,-590946.56,-310332.5,1008084.75,1435691.0,-512958.0
290.25296,2009-04-24,284.0554,4.986435e-07,7.6293945e-06,0.0,276.4362,286.1089,281.75812,2.3000298,102940.04,3.2848783e-07,0.0053555015,22.889698,0.7222675,0.0,45.009033,120.112045,39.35839,39.971992,0.0,100841.5,3.5250454,1688764.0,-578993.94,-357143.75,1047516.06,1435520.2,-446578.25
287.731,2009-04-25,284.59433,5.3755506e-10,0.0,0.0379830477404598,278.33188,289.26318,284.17047,2.286045,102659.64,3.2848783e-07,0.0062000155,20.170488,0.7230623,60.15625,45.009033,195.39243,63.503204,60.16545,8.59375,100681.375,3.5253608,401797.25,-228596.69,-112760.25,1225825.8,342321.75,-162511.25
288.79962,2009-04-26,288.00043,2.3399534e-06,0.30010986,0.3042740890390874,281.21814,286.95572,284.60553,1.5386467,102781.16,6.811884e-06,0.0072869323,20.849283,0.72277725,65.234375,45.009033,213.52905,66.467804,68.614235,18.359375,100036.44,2.2983394,752719.25,-210719.38,-314916.5,1260701.5,641298.75,-122581.0
286.62537,2009-04-27,285.86618,2.3221823e-08,14.129501,0.2370412369510185,282.3175,286.5556,284.13162,2.8096924,102750.07,2.99127e-05,0.0072760545,22.212358,0.72328913,0.0,45.009033,173.10893,60.686256,60.56375,0.0,99505.94,4.1309705,1684561.5,-487569.25,-350828.62,1041582.56,1432295.8,-578007.25
286.99905,2009-04-28,289.79688,1.8594667e-08,0.46325684,0.1422219636343628,278.94952,286.50122,282.8497,2.0964775,102550.32,1.146705e-06,0.006212447,22.128292,0.72352505,0.0,45.009033,179.2982,46.65187,46.347122,0.0,99885.75,1.9936038,1430873.2,-422107.25,-384569.25,1098923.0,1216711.8,-339577.5
289.37006,2009-04-29,287.5279,3.5289188e-05,0.828537,0.0124284692847502,280.146,290.3237,285.4252,3.0132446,101899.5,3.9164224e-06,0.0064750463,20.894268,0.7229098,50.78125,45.009033,227.41827,54.322906,54.284714,1.171875,100716.625,2.4409602,1120823.8,-334046.0,-379109.75,1171935.4,953640.5,-229717.75
291.52438,2009-04-30,284.14505,7.0064154e-05,0.776001,1.073615323682829e-07,283.17987,288.24155,285.82532,1.1999054,101918.62,5.8675696e-06,0.007928669,21.687046,0.72223383,0.0,45.009033,265.6331,52.388718,54.46933,0.0,101309.75,0.9839146,1625133.8,-474347.2,-339247.75,1181119.8,1382367.5,-396962.25
293.77548,2009-05-01,286.7987,6.012114e-10,0.21538544,0.0,281.59497,286.67993,284.287,3.2307854,101898.26,5.930618e-06,0.0074353237,21.546005,0.7294754,3.125,45.009033,339.3325,50.480804,50.80417,30.078125,101838.69,2.007572,1161037.8,-415818.38,-292962.38,1222171.8,987466.75,-296136.75
287.39948,2009-05-02,285.3038,3.2551474e-05,0.0,1.627407448131514e-08,277.7958,282.32526,280.1188,4.680523,102477.3,7.691207e-07,0.0049919,19.324053,0.73064005,45.3125,45.009033,317.49664,72.11743,82.22356,61.328125,102236.125,2.1435504,1113540.5,-317062.7,-246602.88,1286824.2,947585.75,-350792.75
285.7641,2009-05-03,285.5876,1.5688166e-09,0.118888855,0.0107330416871583,276.23032,282.13492,279.10492,3.1484299,102838.414,9.579129e-07,0.0045700315,20.552761,0.7314852,60.15625,45.009033,341.50043,59.66861,56.567444,0.0,102032.625,3.7709236,664675.0,-247513.38,-176617.38,1203146.6,566287.25,-252037.0
286.6327,2009-05-04,285.80887,6.183445e-10,0.223526,0.0025423239955825,274.54437,283.5062,279.035,1.6116753,102866.77,5.803285e-07,0.0042903386,20.847998,0.7313664,46.484375,45.009033,294.5552,42.66301,42.506462,0.0,101938.56,2.6869311,1292547.8,-412799.88,-267662.75,1111903.5,1101105.0,-440615.75
286.50024,2009-05-05,284.51202,0.00015946414,0.4785843,0.2502855793989134,275.4806,288.7621,282.95847,1.2123375,102539.84,3.2848783e-07,0.0051402934,20.414085,0.73090637,52.734375,45.009033,238.84644,68.997375,71.39745,13.671875,101463.44,4.3781457,541855.5,-121764.0,-216442.75,1285935.2,461645.5,-87291.0
289.6775,2009-05-06,279.9994,0.00021346266,0.71759796,6.737860370614919e-05,280.94623,289.87308,285.7321,1.5013542,102489.414,7.6647154e-08,0.0065698307,20.93784,0.73042834,0.0,45.009033,238.74225,62.754417,60.012863,3.515625,101264.94,4.19861,969724.75,-218100.69,-184911.0,1292372.5,825655.75,-316171.75
293.12805,2009-05-07,282.1394,1.5508684e-05,0.0,0.0,281.37354,291.29095,286.57117,2.99926,102215.945,2.0256749e-07,0.006377155,20.494484,0.729498,14.453125,45.009033,215.17662,55.345924,54.835564,1.953125,100807.81,1.8315989,1664019.8,-480610.38,-319118.75,1195755.5,1415824.0,-516487.75
286.74078,2009-05-08,282.0608,0.0,0.0,0.0204931661331641,281.8319,292.91473,287.65884,4.4443398,101629.836,1.3775296e-08,0.0059793703,21.152012,0.73117554,32.421875,45.009033,247.327,35.792305,40.826477,0.0,101135.69,4.008563,1351206.8,-289974.75,-220424.5,1200432.5,1150568.0,-645569.5
290.18256,2009-05-09,284.79532,3.204085e-10,0.099090576,0.0161891765194509,282.5972,292.14948,287.2898,5.7122765,101648.4,1.3775296e-08,0.0050020013,18.677906,0.7302923,26.5625,45.009033,101.36896,50.530914,52.687134,33.59375,101056.44,1.1862731,801636.0,-334573.88,-223554.25,1202274.5,682942.5,-174405.5
293.34503,2009-05-10,287.5012,0.0,0.3369217,0.0043184976398491,279.57495,291.06564,285.93408,4.281185,102313.13,1.3775296e-08,0.004632186,19.78013,0.72950745,81.25,45.009033,60.07478,46.576653,45.275932,1.5625,101127.06,3.2156954,1635193.8,-554908.6,-338669.38,1151435.5,1391694.8,-478144.75
290.32568,2009-05-11,288.91733,0.0,0.51756287,0.1670456406538441,281.29974,291.78043,286.98682,4.0543213,102631.82,1.3775296e-08,0.0052234232,20.407673,0.7360444,0.390625,45.009033,49.287876,57.904488,55.27044,37.109375,101288.2,5.260492,1556347.2,-357399.3,-307325.12,1226265.2,1324715.0,-545216.5
285.1609,2009-05-12,289.9947,2.0210242e-10,0.9619217,0.5089370358711812,281.80084,293.99078,288.44354,3.9020462,102410.87,1.3775296e-08,0.005602563,16.706888,0.7369938,56.25,45.009033,76.692,87.854836,87.17961,51.171875,101194.81,5.3884926,141827.5,-61022.25,-182559.12,1288785.8,120782.75,11807.0
290.41782,2009-05-13,290.01395,0.0,6.7857513,0.008765571864215,283.4285,295.45526,290.145,4.405491,101838.82,1.3775296e-08,0.005218763,19.464893,0.7355526,63.28125,45.009033,74.205055,76.83523,82.22205,41.40625,100679.625,1.9728639,1039739.25,-311249.88,-203967.38,1303488.2,885802.5,-280697.25
290.06982,2009-05-14,290.7595,0.0,0.24943542,0.2309461032139365,284.4851,296.0768,290.76266,3.5027084,101037.734,2.216763e-06,0.0054199863,18.724604,0.73546064,74.21875,45.009033,67.07751,75.804596,76.70901,0.390625,99960.125,0.9991229,529286.5,-194309.12,-280825.5,1316633.2,450929.25,-51017.5
284.3576,2009-05-15,291.2407,1.3956672e-09,17.819366,0.3083741392367151,284.77258,289.24377,287.21213,3.0179062,100623.87,9.845998e-05,0.0074415393,20.123375,0.73725283,1.171875,45.009033,245.25471,78.61321,78.95513,0.390625,100219.5,3.1840947,304844.75,-121309.81,-242937.88,1278524.5,259720.5,-55665.25
289.45477,2009-05-16,290.75647,5.2909247e-05,5.4523087,0.0068909833920242,282.52728,289.9935,286.70325,3.4312286,100369.27,9.581425e-06,0.0061518475,19.50466,0.7360753,71.484375,45.009033,179.46194,64.95456,64.83312,1.953125,100689.75,4.6998515,1100432.5,-328312.56,-262260.62,1195358.8,937383.0,-314956.0
288.66016,2009-05-17,288.56476,1.5805794e-05,4.1913033,0.3932417745392421,282.1116,285.68158,284.2637,6.9538,100485.66,2.1981663e-05,0.0062722694,19.769468,0.73639226,35.546875,45.009033,204.97462,66.79309,65.77917,0.0,100790.625,5.433643,533515.0,-196805.75,-182067.38,1251197.8,454517.25,-125395.25
287.7893,2009-05-18,289.45557,2.7271224e-07,0.0002746582,0.0,280.48395,288.77374,284.32584,3.0598602,101470.72,7.6647154e-08,0.0051263086,19.925186,0.7363225,9.765625,45.009033,206.29257,72.37501,78.94903,9.375,101356.0,2.2568824,1825102.5,-526291.0,-432430.88,1082990.0,1553822.2,-575977.5
290.0067,2009-05-19,288.174,5.6175893e-05,0.34532166,0.0090653774140304,279.4196,290.99185,286.71487,1.709568,101725.77,1.3775296e-08,0.006105231,19.977894,0.73558354,11.328125,45.009033,244.00034,47.83111,55.058334,0.0,101423.125,2.007222,1517267.8,-295718.38,-1007214.1,1208232.0,1291894.8,-18942.25
295.39282,2009-05-20,285.90353,8.322244e-06,9.849083,0.0,285.98068,292.73215,289.49628,2.399475,101392.945,6.151111e-05,0.008432116,19.349533,0.73506486,71.484375,45.009033,9.069464,41.341393,43.919426,0.0,101266.125,1.2951789,1511707.2,-532748.9,-342318.5,1194345.4,1287581.0,-380969.75
292.95148,2009-05-21,285.20984,0.00010879323,0.0,0.0,284.2598,292.4447,288.63776,2.6418762,101382.23,1.3775296e-08,0.007106686,19.711325,0.73884654,32.8125,45.009033,328.8063,57.51664,57.180832,16.40625,100837.69,2.1087503,1323889.0,-368741.25,-341748.5,1285333.5,1127917.0,-398439.75
291.938,2009-05-22,286.26892,1.3458951e-05,0.054969788,0.0,285.79422,293.55182,290.15277,3.2991524,100729.22,7.4540774e-05,0.009115031,19.914679,0.7390004,7.8125,45.009033,310.5323,46.067154,46.60499,0.0,101299.875,2.6729202,1729684.0,-548266.75,-378524.62,1117142.5,1472913.5,-541266.0
294.25745,2009-05-23,286.72617,0.00012957036,0.002532959,0.0215841812075022,284.792,290.7743,288.9602,3.0785065,100563.04,4.671909e-05,0.009200493,19.066208,0.73797,61.328125,45.009033,48.094276,45.023453,45.52923,0.0,101119.56,1.9419518,410575.75,-346110.3,-88279.0,1248900.9,349800.75,-167054.5
297.88794,2009-05-24,286.96362,1.35160435e-05,0.5463562,0.0,282.80307,291.48132,287.93466,1.6474152,100987.08,1.1532748e-05,0.007301694,19.533264,0.7374586,1.171875,45.009033,8.491327,46.728195,47.003235,0.390625,101367.81,2.961293,1855657.0,-536782.3,-427042.0,1307343.6,1580303.0,-544924.25
300.724,2009-05-25,286.94534,1.3375387e-06,8.392334e-05,0.1605548507808118,284.34528,290.4286,287.36362,2.5237846,101373.76,2.8590803e-05,0.0075961463,19.160492,0.73660123,55.078125,45.009033,86.61602,58.819427,57.908684,0.0,100563.25,2.6125653,1843053.5,-347951.7,-1195454.2,1381847.1,1569763.2,-231800.5
285.63538,2009-05-26,288.45758,3.989663e-06,16.560387,0.4283176187709168,282.70984,291.61728,287.67438,2.4911537,101615.84,4.482799e-06,0.007621009,19.757818,0.7400809,0.0,45.009033,284.04706,61.489746,67.479,0.0,101289.0,3.4028244,366655.0,-68605.375,-242737.5,1331948.0,312357.5,-127814.25
285.55865,2009-05-27,285.16867,2.9401872e-05,1.3724899,0.0982554321207141,282.83417,288.84366,285.69324,4.5422287,101584.836,6.4320034e-07,0.0070258863,17.24416,0.74017274,54.296875,45.009033,218.05605,77.28466,73.930405,51.171875,101844.25,4.8314157,593123.0,-211219.44,-199291.5,1206968.5,505326.75,-249183.25
291.996,2009-05-28,284.1424,6.475814e-05,0.92227936,0.0397038379093241,282.4496,287.70935,284.78033,4.5298004,101333.43,3.913597e-07,0.005315101,19.409687,0.7388191,20.703125,45.009033,338.2907,64.93282,64.85754,13.671875,102529.06,3.697414,1699694.5,-346869.44,-339815.25,1304480.8,1447919.8,-615531.75
293.71313,2009-05-29,283.8285,0.0001117293,0.0,0.0,281.1327,285.77094,283.3508,4.0978317,101261.17,2.6324766e-05,0.0053904615,19.756926,0.7383783,0.0,45.009033,64.15981,26.433174,29.585327,0.0,102307.69,4.1900544,2016796.2,-638850.94,-469511.62,1082153.8,1717803.5,-563795.0
294.8733,2009-05-30,283.9312,4.5683358e-08,7.6293945e-06,0.0,279.98285,286.55173,283.5839,3.7124748,101395.125,4.7474437e-05,0.0056561697,19.599163,0.73818994,0.0,45.009033,59.588383,38.09693,39.195305,0.0,101773.31,3.6994324,1995529.2,-603486.0,-446556.12,1133651.0,1699747.8,-596881.0
295.8982,2009-05-31,285.2039,5.4641287e-06,0.0,0.0,278.44455,287.0878,283.39355,2.5082474,101486.1,4.0421664e-06,0.0047028847,19.30394,0.73777807,10.9375,45.009033,47.88691,47.1428,47.316032,32.421875,101618.0,3.8394988,1706843.5,-485619.06,-372662.75,1257780.0,1453925.2,-542207.5
294.05273,2009-06-01,285.46906,2.8277445e-06,0.0013656616,0.0,279.72647,288.82034,285.0445,3.2525368,100913.51,5.899341e-05,0.0065441933,19.272247,0.73978615,0.78125,45.009033,13.33797,67.794846,72.00934,1.171875,101515.375,4.2156634,890856.25,-395365.8,-266602.38,1236167.0,758871.75,-236002.25
